Diffuse_solar_radiation,Date (GMT+1)
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
1.0,2015-10-01T06:00:00
16.0,2015-10-01T07:00:00
63.0,2015-10-01T08:00:00
133.0,2015-10-01T09:00:00
206.0,2015-10-01T10:00:00
263.0,2015-10-01T11:00:00
299.0,2015-10-01T12:00:00
297.0,2015-10-01T13:00:00
268.0,2015-10-01T14:00:00
204.0,2015-10-01T15:00:00
114.0,2015-10-01T16:00:00
41.0,2015-10-01T17:00:00
4.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
3.0,2015-10-01T06:00:00
34.0,2015-10-01T07:00:00
104.0,2015-10-01T08:00:00
208.0,2015-10-01T09:00:00
273.0,2015-10-01T10:00:00
321.0,2015-10-01T11:00:00
361.0,2015-10-01T12:00:00
349.0,2015-10-01T13:00:00
298.0,2015-10-01T14:00:00
215.0,2015-10-01T15:00:00
121.0,2015-10-01T16:00:00
41.0,2015-10-01T17:00:00
4.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
2.0,2015-10-01T06:00:00
38.0,2015-10-01T07:00:00
131.0,2015-10-01T08:00:00
249.0,2015-10-01T09:00:00
356.0,2015-10-01T10:00:00
438.0,2015-10-01T11:00:00
456.0,2015-10-01T12:00:00
434.0,2015-10-01T13:00:00
361.0,2015-10-01T14:00:00
271.0,2015-10-01T15:00:00
157.0,2015-10-01T16:00:00
52.0,2015-10-01T17:00:00
3.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
3.0,2015-10-01T06:00:00
47.0,2015-10-01T07:00:00
158.0,2015-10-01T08:00:00
295.0,2015-10-01T09:00:00
402.0,2015-10-01T10:00:00
469.0,2015-10-01T11:00:00
485.0,2015-10-01T12:00:00
457.0,2015-10-01T13:00:00
374.0,2015-10-01T14:00:00
256.0,2015-10-01T15:00:00
122.0,2015-10-01T16:00:00
39.0,2015-10-01T17:00:00
2.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
1.0,2015-10-01T06:00:00
18.0,2015-10-01T07:00:00
70.0,2015-10-01T08:00:00
124.0,2015-10-01T09:00:00
183.0,2015-10-01T10:00:00
199.0,2015-10-01T11:00:00
210.0,2015-10-01T12:00:00
183.0,2015-10-01T13:00:00
140.0,2015-10-01T14:00:00
97.0,2015-10-01T15:00:00
47.0,2015-10-01T16:00:00
13.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
5.0,2015-10-01T07:00:00
26.0,2015-10-01T08:00:00
62.0,2015-10-01T09:00:00
92.0,2015-10-01T10:00:00
126.0,2015-10-01T11:00:00
147.0,2015-10-01T12:00:00
127.0,2015-10-01T13:00:00
104.0,2015-10-01T14:00:00
77.0,2015-10-01T15:00:00
45.0,2015-10-01T16:00:00
14.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
7.0,2015-10-01T07:00:00
25.0,2015-10-01T08:00:00
51.0,2015-10-01T09:00:00
80.0,2015-10-01T10:00:00
95.0,2015-10-01T11:00:00
91.0,2015-10-01T12:00:00
90.0,2015-10-01T13:00:00
74.0,2015-10-01T14:00:00
43.0,2015-10-01T15:00:00
27.0,2015-10-01T16:00:00
10.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
6.0,2015-10-01T07:00:00
22.0,2015-10-01T08:00:00
52.0,2015-10-01T09:00:00
74.0,2015-10-01T10:00:00
100.0,2015-10-01T11:00:00
102.0,2015-10-01T12:00:00
91.0,2015-10-01T13:00:00
93.0,2015-10-01T14:00:00
59.0,2015-10-01T15:00:00
38.0,2015-10-01T16:00:00
14.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
9.0,2015-10-01T07:00:00
38.0,2015-10-01T08:00:00
80.0,2015-10-01T09:00:00
132.0,2015-10-01T10:00:00
154.0,2015-10-01T11:00:00
152.0,2015-10-01T12:00:00
124.0,2015-10-01T13:00:00
101.0,2015-10-01T14:00:00
85.0,2015-10-01T15:00:00
36.0,2015-10-01T16:00:00
9.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
12.0,2015-10-01T07:00:00
45.0,2015-10-01T08:00:00
96.0,2015-10-01T09:00:00
116.0,2015-10-01T10:00:00
140.0,2015-10-01T11:00:00
148.0,2015-10-01T12:00:00
148.0,2015-10-01T13:00:00
122.0,2015-10-01T14:00:00
84.0,2015-10-01T15:00:00
37.0,2015-10-01T16:00:00
10.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
11.0,2015-10-01T07:00:00
48.0,2015-10-01T08:00:00
112.0,2015-10-01T09:00:00
152.0,2015-10-01T10:00:00
199.0,2015-10-01T11:00:00
229.0,2015-10-01T12:00:00
210.0,2015-10-01T13:00:00
174.0,2015-10-01T14:00:00
135.0,2015-10-01T15:00:00
67.0,2015-10-01T16:00:00
23.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
10.0,2015-10-01T07:00:00
46.0,2015-10-01T08:00:00
101.0,2015-10-01T09:00:00
153.0,2015-10-01T10:00:00
169.0,2015-10-01T11:00:00
181.0,2015-10-01T12:00:00
186.0,2015-10-01T13:00:00
141.0,2015-10-01T14:00:00
89.0,2015-10-01T15:00:00
52.0,2015-10-01T16:00:00
15.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
7.0,2015-10-01T07:00:00
40.0,2015-10-01T08:00:00
94.0,2015-10-01T09:00:00
162.0,2015-10-01T10:00:00
188.0,2015-10-01T11:00:00
222.0,2015-10-01T12:00:00
202.0,2015-10-01T13:00:00
155.0,2015-10-01T14:00:00
122.0,2015-10-01T15:00:00
58.0,2015-10-01T16:00:00
15.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
13.0,2015-10-01T07:00:00
54.0,2015-10-01T08:00:00
116.0,2015-10-01T09:00:00
160.0,2015-10-01T10:00:00
218.0,2015-10-01T11:00:00
214.0,2015-10-01T12:00:00
180.0,2015-10-01T13:00:00
143.0,2015-10-01T14:00:00
90.0,2015-10-01T15:00:00
35.0,2015-10-01T16:00:00
10.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
13.0,2015-10-01T07:00:00
66.0,2015-10-01T08:00:00
163.0,2015-10-01T09:00:00
239.0,2015-10-01T10:00:00
280.0,2015-10-01T11:00:00
306.0,2015-10-01T12:00:00
284.0,2015-10-01T13:00:00
224.0,2015-10-01T14:00:00
162.0,2015-10-01T15:00:00
71.0,2015-10-01T16:00:00
17.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
16.0,2015-10-01T07:00:00
78.0,2015-10-01T08:00:00
154.0,2015-10-01T09:00:00
232.0,2015-10-01T10:00:00
300.0,2015-10-01T11:00:00
317.0,2015-10-01T12:00:00
320.0,2015-10-01T13:00:00
263.0,2015-10-01T14:00:00
168.0,2015-10-01T15:00:00
69.0,2015-10-01T16:00:00
12.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
9.0,2015-10-01T07:00:00
41.0,2015-10-01T08:00:00
107.0,2015-10-01T09:00:00
168.0,2015-10-01T10:00:00
224.0,2015-10-01T11:00:00
209.0,2015-10-01T12:00:00
202.0,2015-10-01T13:00:00
177.0,2015-10-01T14:00:00
126.0,2015-10-01T15:00:00
61.0,2015-10-01T16:00:00
14.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
17.0,2015-10-01T07:00:00
81.0,2015-10-01T08:00:00
179.0,2015-10-01T09:00:00
266.0,2015-10-01T10:00:00
339.0,2015-10-01T11:00:00
360.0,2015-10-01T12:00:00
348.0,2015-10-01T13:00:00
293.0,2015-10-01T14:00:00
209.0,2015-10-01T15:00:00
97.0,2015-10-01T16:00:00
19.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
19.0,2015-10-01T07:00:00
87.0,2015-10-01T08:00:00
170.0,2015-10-01T09:00:00
239.0,2015-10-01T10:00:00
273.0,2015-10-01T11:00:00
292.0,2015-10-01T12:00:00
287.0,2015-10-01T13:00:00
226.0,2015-10-01T14:00:00
152.0,2015-10-01T15:00:00
65.0,2015-10-01T16:00:00
10.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
15.0,2015-10-01T07:00:00
76.0,2015-10-01T08:00:00
158.0,2015-10-01T09:00:00
215.0,2015-10-01T10:00:00
258.0,2015-10-01T11:00:00
266.0,2015-10-01T12:00:00
266.0,2015-10-01T13:00:00
235.0,2015-10-01T14:00:00
143.0,2015-10-01T15:00:00
50.0,2015-10-01T16:00:00
7.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
11.0,2015-10-01T07:00:00
54.0,2015-10-01T08:00:00
115.0,2015-10-01T09:00:00
168.0,2015-10-01T10:00:00
204.0,2015-10-01T11:00:00
194.0,2015-10-01T12:00:00
179.0,2015-10-01T13:00:00
129.0,2015-10-01T14:00:00
76.0,2015-10-01T15:00:00
30.0,2015-10-01T16:00:00
5.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
9.0,2015-10-01T07:00:00
45.0,2015-10-01T08:00:00
91.0,2015-10-01T09:00:00
138.0,2015-10-01T10:00:00
176.0,2015-10-01T11:00:00
196.0,2015-10-01T12:00:00
189.0,2015-10-01T13:00:00
168.0,2015-10-01T14:00:00
97.0,2015-10-01T15:00:00
38.0,2015-10-01T16:00:00
7.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-10-01T01:00:00
0.0,2015-10-01T02:00:00
0.0,2015-10-01T03:00:00
0.0,2015-10-01T04:00:00
0.0,2015-10-01T05:00:00
0.0,2015-10-01T06:00:00
13.0,2015-10-01T07:00:00
66.0,2015-10-01T08:00:00
140.0,2015-10-01T09:00:00
226.0,2015-10-01T10:00:00
289.0,2015-10-01T11:00:00
318.0,2015-10-01T12:00:00
311.0,2015-10-01T13:00:00
248.0,2015-10-01T14:00:00
154.0,2015-10-01T15:00:00
58.0,2015-10-01T16:00:00
8.0,2015-10-01T17:00:00
0.0,2015-10-01T18:00:00
0.0,2015-10-01T19:00:00
0.0,2015-10-01T20:00:00
0.0,2015-10-01T21:00:00
0.0,2015-10-01T22:00:00
0.0,2015-10-01T23:00:00
0.0,2015-10-02T00:00:00
0.0,2015-11-01T01:00:00
0.0,2015-11-01T02:00:00
0.0,2015-11-01T03:00:00
0.0,2015-11-01T04:00:00
0.0,2015-11-01T05:00:00
0.0,2015-11-01T06:00:00
19.0,2015-11-01T07:00:00
92.0,2015-11-01T08:00:00
188.0,2015-11-01T09:00:00
258.0,2015-11-01T10:00:00
305.0,2015-11-01T11:00:00
309.0,2015-11-01T12:00:00
300.0,2015-11-01T13:00:00
244.0,2015-11-01T14:00:00
158.0,2015-11-01T15:00:00
63.0,2015-11-01T16:00:00
9.0,2015-11-01T17:00:00
0.0,2015-11-01T18:00:00
0.0,2015-11-01T19:00:00
0.0,2015-11-01T20:00:00
0.0,2015-11-01T21:00:00
0.0,2015-11-01T22:00:00
0.0,2015-11-01T23:00:00
0.0,2015-11-02T00:00:00
0.0,2015-11-01T01:00:00
0.0,2015-11-01T02:00:00
0.0,2015-11-01T03:00:00
0.0,2015-11-01T04:00:00
0.0,2015-11-01T05:00:00
0.0,2015-11-01T06:00:00
17.0,2015-11-01T07:00:00
82.0,2015-11-01T08:00:00
166.0,2015-11-01T09:00:00
230.0,2015-11-01T10:00:00
273.0,2015-11-01T11:00:00
283.0,2015-11-01T12:00:00
249.0,2015-11-01T13:00:00
209.0,2015-11-01T14:00:00
133.0,2015-11-01T15:00:00
43.0,2015-11-01T16:00:00
5.0,2015-11-01T17:00:00
0.0,2015-11-01T18:00:00
0.0,2015-11-01T19:00:00
0.0,2015-11-01T20:00:00
0.0,2015-11-01T21:00:00
0.0,2015-11-01T22:00:00
0.0,2015-11-01T23:00:00
0.0,2015-11-02T00:00:00
0.0,2015-11-01T01:00:00
0.0,2015-11-01T02:00:00
0.0,2015-11-01T03:00:00
0.0,2015-11-01T04:00:00
0.0,2015-11-01T05:00:00
0.0,2015-11-01T06:00:00
14.0,2015-11-01T07:00:00
76.0,2015-11-01T08:00:00
163.0,2015-11-01T09:00:00
230.0,2015-11-01T10:00:00
280.0,2015-11-01T11:00:00
295.0,2015-11-01T12:00:00
272.0,2015-11-01T13:00:00
210.0,2015-11-01T14:00:00
121.0,2015-11-01T15:00:00
38.0,2015-11-01T16:00:00
3.0,2015-11-01T17:00:00
0.0,2015-11-01T18:00:00
0.0,2015-11-01T19:00:00
0.0,2015-11-01T20:00:00
0.0,2015-11-01T21:00:00
0.0,2015-11-01T22:00:00
0.0,2015-11-01T23:00:00
0.0,2015-11-02T00:00:00
0.0,2015-11-01T01:00:00
0.0,2015-11-01T02:00:00
0.0,2015-11-01T03:00:00
0.0,2015-11-01T04:00:00
0.0,2015-11-01T05:00:00
0.0,2015-11-01T06:00:00
11.0,2015-11-01T07:00:00
58.0,2015-11-01T08:00:00
127.0,2015-11-01T09:00:00
198.0,2015-11-01T10:00:00
265.0,2015-11-01T11:00:00
278.0,2015-11-01T12:00:00
255.0,2015-11-01T13:00:00
205.0,2015-11-01T14:00:00
127.0,2015-11-01T15:00:00
44.0,2015-11-01T16:00:00
5.0,2015-11-01T17:00:00
0.0,2015-11-01T18:00:00
0.0,2015-11-01T19:00:00
0.0,2015-11-01T20:00:00
0.0,2015-11-01T21:00:00
0.0,2015-11-01T22:00:00
0.0,2015-11-01T23:00:00
0.0,2015-11-02T00:00:00
0.0,2015-11-01T01:00:00
0.0,2015-11-01T02:00:00
0.0,2015-11-01T03:00:00
0.0,2015-11-01T04:00:00
0.0,2015-11-01T05:00:00
0.0,2015-11-01T06:00:00
6.0,2015-11-01T07:00:00
48.0,2015-11-01T08:00:00
120.0,2015-11-01T09:00:00
195.0,2015-11-01T10:00:00
251.0,2015-11-01T11:00:00
267.0,2015-11-01T12:00:00
262.0,2015-11-01T13:00:00
209.0,2015-11-01T14:00:00
133.0,2015-11-01T15:00:00
44.0,2015-11-01T16:00:00
4.0,2015-11-01T17:00:00
0.0,2015-11-01T18:00:00
0.0,2015-11-01T19:00:00
0.0,2015-11-01T20:00:00
0.0,2015-11-01T21:00:00
0.0,2015-11-01T22:00:00
0.0,2015-11-01T23:00:00
0.0,2015-11-02T00:00:00
0.0,2015-11-01T01:00:00
0.0,2015-11-01T02:00:00
0.0,2015-11-01T03:00:00
0.0,2015-11-01T04:00:00
0.0,2015-11-01T05:00:00
0.0,2015-11-01T06:00:00
6.0,2015-11-01T07:00:00
37.0,2015-11-01T08:00:00
95.0,2015-11-01T09:00:00
139.0,2015-11-01T10:00:00
166.0,2015-11-01T11:00:00
188.0,2015-11-01T12:00:00
182.0,2015-11-01T13:00:00
134.0,2015-11-01T14:00:00
67.0,2015-11-01T15:00:00
22.0,2015-11-01T16:00:00
3.0,2015-11-01T17:00:00
0.0,2015-11-01T18:00:00
0.0,2015-11-01T19:00:00
0.0,2015-11-01T20:00:00
0.0,2015-11-01T21:00:00
0.0,2015-11-01T22:00:00
0.0,2015-11-01T23:00:00
0.0,2015-11-02T00:00:00
0.0,2015-11-01T01:00:00
0.0,2015-11-01T02:00:00
0.0,2015-11-01T03:00:00
0.0,2015-11-01T04:00:00
0.0,2015-11-01T05:00:00
0.0,2015-11-01T06:00:00
3.0,2015-11-01T07:00:00
20.0,2015-11-01T08:00:00
58.0,2015-11-01T09:00:00
97.0,2015-11-01T10:00:00
134.0,2015-11-01T11:00:00
165.0,2015-11-01T12:00:00
165.0,2015-11-01T13:00:00
130.0,2015-11-01T14:00:00
74.0,2015-11-01T15:00:00
25.0,2015-11-01T16:00:00
3.0,2015-11-01T17:00:00
0.0,2015-11-01T18:00:00
0.0,2015-11-01T19:00:00
0.0,2015-11-01T20:00:00
0.0,2015-11-01T21:00:00
0.0,2015-11-01T22:00:00
0.0,2015-11-01T23:00:00
0.0,2015-11-02T00:00:00
0.0,2015-11-01T01:00:00
0.0,2015-11-01T02:00:00
0.0,2015-11-01T03:00:00
0.0,2015-11-01T04:00:00
0.0,2015-11-01T05:00:00
0.0,2015-11-01T06:00:00
8.0,2015-11-01T07:00:00
57.0,2015-11-01T08:00:00
155.0,2015-11-01T09:00:00
239.0,2015-11-01T10:00:00
303.0,2015-11-01T11:00:00
320.0,2015-11-01T12:00:00
297.0,2015-11-01T13:00:00
223.0,2015-11-01T14:00:00
120.0,2015-11-01T15:00:00
38.0,2015-11-01T16:00:00
4.0,2015-11-01T17:00:00
0.0,2015-11-01T18:00:00
0.0,2015-11-01T19:00:00
0.0,2015-11-01T20:00:00
0.0,2015-11-01T21:00:00
0.0,2015-11-01T22:00:00
0.0,2015-11-01T23:00:00
0.0,2015-11-02T00:00:00
0.0,2015-11-01T01:00:00
0.0,2015-11-01T02:00:00
0.0,2015-11-01T03:00:00
0.0,2015-11-01T04:00:00
0.0,2015-11-01T05:00:00
0.0,2015-11-01T06:00:00
4.0,2015-11-01T07:00:00
25.0,2015-11-01T08:00:00
80.0,2015-11-01T09:00:00
151.0,2015-11-01T10:00:00
182.0,2015-11-01T11:00:00
155.0,2015-11-01T12:00:00
161.0,2015-11-01T13:00:00
112.0,2015-11-01T14:00:00
67.0,2015-11-01T15:00:00
25.0,2015-11-01T16:00:00
3.0,2015-11-01T17:00:00
0.0,2015-11-01T18:00:00
0.0,2015-11-01T19:00:00
0.0,2015-11-01T20:00:00
0.0,2015-11-01T21:00:00
0.0,2015-11-01T22:00:00
0.0,2015-11-01T23:00:00
0.0,2015-11-02T00:00:00
0.0,2015-11-01T01:00:00
0.0,2015-11-01T02:00:00
0.0,2015-11-01T03:00:00
0.0,2015-11-01T04:00:00
0.0,2015-11-01T05:00:00
0.0,2015-11-01T06:00:00
3.0,2015-11-01T07:00:00
27.0,2015-11-01T08:00:00
65.0,2015-11-01T09:00:00
105.0,2015-11-01T10:00:00
133.0,2015-11-01T11:00:00
145.0,2015-11-01T12:00:00
145.0,2015-11-01T13:00:00
105.0,2015-11-01T14:00:00
60.0,2015-11-01T15:00:00
19.0,2015-11-01T16:00:00
1.0,2015-11-01T17:00:00
0.0,2015-11-01T18:00:00
0.0,2015-11-01T19:00:00
0.0,2015-11-01T20:00:00
0.0,2015-11-01T21:00:00
0.0,2015-11-01T22:00:00
0.0,2015-11-01T23:00:00
0.0,2015-11-02T00:00:00
0.0,2015-11-01T01:00:00
0.0,2015-11-01T02:00:00
0.0,2015-11-01T03:00:00
0.0,2015-11-01T04:00:00
0.0,2015-11-01T05:00:00
0.0,2015-11-01T06:00:00
2.0,2015-11-01T07:00:00
21.0,2015-11-01T08:00:00
64.0,2015-11-01T09:00:00
103.0,2015-11-01T10:00:00
135.0,2015-11-01T11:00:00
157.0,2015-11-01T12:00:00
158.0,2015-11-01T13:00:00
128.0,2015-11-01T14:00:00
86.0,2015-11-01T15:00:00
31.0,2015-11-01T16:00:00
4.0,2015-11-01T17:00:00
0.0,2015-11-01T18:00:00
0.0,2015-11-01T19:00:00
0.0,2015-11-01T20:00:00
0.0,2015-11-01T21:00:00
0.0,2015-11-01T22:00:00
0.0,2015-11-01T23:00:00
0.0,2015-11-02T00:00:00
0.0,2015-11-01T01:00:00
0.0,2015-11-01T02:00:00
0.0,2015-11-01T03:00:00
0.0,2015-11-01T04:00:00
